参控股名称;股票代码;报告期;持股比例(%)
北京天神互动科技有限公司;-;2017-12-31;100.00
北京乾坤翰海资本投资管理有限公司;-;2017-12-31;100.00
北京妙趣横生网络科技有限公司;-;2017-12-31;100.00
雷尚(北京)科技有限公司;-;2017-12-31;100.00
上海掌正网络科技公司;-;2017-12-31;100.00
上海麦橙网络科技有限公司;-;2017-12-31;100.00
Avazu Inc.;-;2015-12-31;100.00
北京合润德堂文化传媒有限责任公司;-;2017-04-14;96.36
北京幻想悦游网络科技有限公司;-;2017-04-14;93.54
上海晗明投资中心(有限合伙);-;2017-12-31;80.00
北京华喜创科科技有限公司;-;2017-12-31;65.00
霍尔果斯华喜创科信息科技有限公司;-;2017-12-31;65.00
嘉兴乐玩网络科技有限公司;-;2017-12-31;42.00
DotC United Inc.;-;2017-12-31;30.58
宁波天神娱乐文创股权投资合伙企业(有限合伙);-;2015-12-31;14.06
太初投资控股(苏州)有限公司;-;2018-01-10;4.90
