参控股名称;股票代码;报告期;持股比例(%)
潮州凯普生物化学有限公司;-;2017-12-31;100.00
凯普生物科技有限公司;-;2017-12-31;100.00
广东凯普医疗健康管理有限公司;-;2018-03-01;100.00
广州凯普医学检验发展有限公司;-;2017-12-31;96.09
香港分子病理检验中心有限公司;-;2017-12-31;83.33
北京新华凯普教育科技有限公司;-;2017-12-31;80.00
上海凯普生物化学有限公司;-;2017-12-31;80.00
广州凯普生物科技有限公司;-;2017-12-31;61.00
