参控股名称;股票代码;报告期;持股比例(%)
北京亿利智慧能源科技有限公司;-;2017-12-31;100.00
亿绿兰德(北京)技术有限公司;-;2017-12-31;100.00
伊金霍洛旗东博煤炭有限责任公司;-;2017-12-31;100.00
亿利(香港)贸易有限公司;-;2017-12-31;100.00
张家口亿盛洁能热力有限公司;-;2017-12-31;100.00
亿利租赁(天津)有限公司;-;2017-12-31;100.00
亿利国际贸易有限公司;-;2017-12-31;100.00
伊金霍洛旗安源西煤炭有限责任公司;-;2017-12-31;100.00
鄂尔多斯市亿利煤炭有限责任公司;-;2017-12-31;100.00
亿利洁能科技有限公司;-;2017-12-31;97.33
北京亿兆华盛股份有限公司;870453.OC;2017-12-31;85.00
内蒙古亿利库布其生态能源有限公司;-;2017-12-31;70.00
神华亿利能源有限责任公司;-;2017-12-31;49.00
内蒙古金山恒泰资源投资有限公司;-;2017-12-31;48.69
内蒙古亿利化学工业有限公司;-;2017-12-31;41.00
内蒙古亿利冀东水泥有限责任公司;-;2017-12-31;41.00
西部新时代能源投资股份有限公司;-;2017-12-31;35.00
亿利集团财务有限公司;-;2017-12-31;11.00
