参控股名称;股票代码;报告期;持股比例(%)
中石化石油工程技术服务有限公司;-;2017-12-31;100.00
中石化海洋石油工程有限公司;-;2017-12-31;100.00
中石化胜利石油工程有限公司;-;2017-12-31;100.00
中石化西南石油工程有限公司;-;2017-12-31;100.00
中石化石油工程地球物理有限公司;-;2017-12-31;100.00
中石化石油工程建设有限公司;-;2017-12-31;100.00
中国石化集团国际石油工程有限公司;-;2017-12-31;100.00
中石化江汉石油工程有限公司;-;2017-12-31;100.00
中石化华北石油工程有限公司;-;2017-12-31;100.00
中石化华东石油工程有限公司;-;2017-12-31;100.00
中石化中原石油工程有限公司;-;2017-12-31;100.00
中石化江苏石油工程有限公司;-;2015-12-31;100.00
中石化河南石油工程有限公司;-;2015-12-31;100.00
华美孚泰油气增产技术服务有限责任公司;-;2017-12-31;55.00
中威联合国际能源服务有限公司;-;2017-12-31;50.00
