参控股名称;股票代码;报告期;持股比例(%)
达峰国际股份有限公司;-;2017-12-31;100.00
招商局地产(日照)有限公司;-;2017-12-31;100.00
烟台招商局置业有限公司;-;2017-12-31;100.00
青岛招商海德置业发展有限公司;-;2017-12-31;100.00
招商局光明科技园有限公司;-;2017-12-31;100.00
深圳招商远航投资有限公司;-;2017-12-31;100.00
深圳招商文化艺术发展有限公司;-;2017-12-31;100.00
深圳招商网络有限公司;-;2017-12-31;100.00
深圳招商投资开发有限公司;-;2017-12-31;100.00
深圳招商水务有限公司;-;2017-12-31;100.00
招商局地产(杭州)有限公司;-;2017-12-31;100.00
招商局地产(常州)有限公司;-;2017-12-31;100.00
上海宝琛置业有限公司;-;2017-12-31;100.00
深圳招商商置投资有限公司;-;2017-12-31;100.00
招商局地产(重庆)花园城有限公司;-;2017-12-31;100.00
招商局地产(武汉)有限公司;-;2017-12-31;100.00
招商局地产(贵州毕节)有限公司;-;2017-12-31;100.00
成都招商房地产有限公司;-;2017-12-31;100.00
成都招商北湖置地有限公司;-;2017-12-31;100.00
招商局地产(厦门)有限公司;-;2017-12-31;100.00
深圳招商美伦酒店管理有限公司;-;2017-12-31;100.00
深圳招商理财服务有限公司;-;2017-12-31;100.00
深圳招商供电有限公司;-;2017-12-31;100.00
深圳招商房地产有限公司;-;2017-12-31;100.00
深圳市招雅阁置业管理有限公司;-;2017-12-31;100.00
深圳市招盛阁置业管理有限公司;-;2017-12-31;100.00
深圳市招商创业有限公司;-;2017-12-31;100.00
深圳市招商产业发展有限公司;-;2017-12-31;100.00
深圳市太子湾商泰置业有限公司;-;2017-12-31;100.00
深圳市太子湾商融置业有限公司;-;2017-12-31;100.00
