参控股名称;股票代码;报告期;持股比例(%)
永清吉森爱丽思木业有限公司;-;2017-06-30;100.00
上海溯森国际贸易有限公司;-;2017-06-30;100.00
北京霍尔茨门业股份有限公司;-;2017-06-30;77.69
抚松县露水河天祥土特产有限公司;-;2015-12-31;51.02
上海森工投资发展有限公司;-;2015-12-31;51.00
吉林森工化工有限责任公司;-;2015-12-31;50.99
吉林森工白河刨花板有限责任公司;-;2015-12-31;50.99
吉林吉人股权投资基金管理有限公司;-;2017-06-30;45.00
吉林森工集团投资有限公司;-;2017-06-30;41.37
吉林森工白山人造板有限责任公司;-;2016-09-29;40.22
吉林森工人造板集团有限责任公司;-;2017-06-30;40.22
吉林森工金桥地板集团有限公司;-;2016-12-14;28.02
吉林森林工业集团金桥木业有限责任公司;-;2015-12-31;28.02
吉林森林工业集团财务有限责任公司;-;2017-06-30;24.00
中国吉林森林工业集团进出口有限责任公司;-;2017-06-30;22.50
