参控股名称;股票代码;报告期;持股比例(%)
浙江恒盛生态能源有限公司;-;2017-12-31;113.81
龙盛集团控股(上海)有限公司;-;2017-12-31;100.00
龙盛置地集团有限公司;-;2017-12-31;100.00
桦盛有限公司;-;2017-12-31;100.00
盛达国际资本有限公司;-;2017-12-31;100.00
上海昌盛投资有限公司;-;2017-12-31;100.00
上海科华染料工业有限公司;-;2017-12-31;95.00
上海晟诺置业有限公司;-;2017-12-31;93.33
浙江龙化控股集团有限公司;-;2017-12-31;91.65
浙江凌瑞创业投资有限公司;-;2017-12-31;90.00
浙江吉盛化学建材有限公司;-;2017-12-31;81.49
浙江忠盛化工有限公司;-;2017-12-31;79.45
浙江鸿盛化工有限公司;-;2017-12-31;75.00
上海崇力实业股份有限公司;-;2017-12-31;75.00
浙江安诺芳胺化学品有限公司;-;2017-12-31;48.37
浙江龙盛染料化工有限公司;-;2017-12-31;47.37
绍兴嘉业房地产开发有限公司;-;2017-12-31;39.20
通辽市龙盛化工有限公司;-;2017-12-31;17.75
上海华燕房盟网络科技股份有限公司;831496.OC;2018-03-31;7.70
