参控股名称;股票代码;报告期;持股比例(%)
包钢集团固阳矿山有限公司;-;2017-06-30;100.00
内蒙古包钢还原铁有限责任公司;-;2015-12-31;91.97
包钢汽车专用钢销售有限责任公司;-;2017-06-30;70.00
鄂尔多斯市包钢首瑞材料技术有限公司;-;2017-06-30;51.00
河北包钢特种钢销售有限公司;-;2017-06-30;51.00
BAOTOU STEEL (SINGAPORE)PTE.,LTD;-;2017-06-30;51.00
包钢(吉林)稀土钢车用材料有限公司;-;2017-06-30;51.00
内蒙古包钢利尔高温材料有限公司;-;2017-06-30;50.00
包钢中铁轨道有限责任公司;-;2017-06-30;50.00
包钢集团财务有限责任公司;-;2017-06-30;30.00
