参控股名称;股票代码;报告期;持股比例(%)
重庆川仪工程技术有限公司;-;2017-12-31;100.00
重庆四联技术进出口有限公司;-;2017-12-31;100.00
重庆四联测控技术有限公司;-;2017-12-31;100.00
重庆川仪调节阀有限公司;-;2017-12-31;100.00
重庆川仪分析仪器有限公司;-;2017-12-31;100.00
上海川仪工程技术有限公司;-;2017-12-31;100.00
重庆川仪十七厂有限公司;-;2017-12-31;100.00
重庆标物科技有限责任公司;-;2015-12-31;100.00
重庆川仪速达机电有限公司;-;2015-12-31;100.00
重庆川仪物流有限公司;-;2015-12-31;100.00
重庆川仪控制系统有限公司;-;2015-12-31;100.00
上海宝川自控成套设备有限公司;-;2015-12-31;100.00
重庆川仪软件有限公司;-;2015-12-31;100.00
深圳市川仪实业有限公司;-;2015-12-31;94.68
重庆川仪环境科技有限公司;-;2017-12-31;80.00
重庆川仪自动化工程检修服务有限公司;-;2015-12-31;60.00
重庆川仪特种阀门修造有限公司;-;2017-12-31;53.26
重庆川仪安萨尔多布瑞达轨道交通设备有限公司;-;2017-12-31;50.00
福建华清川仪复合材料有限公司;-;2015-12-31;50.00
重庆霍克川仪仪表有限公司;-;2015-12-31;50.00
河南中平川仪电气有限公司;-;2017-12-31;45.00
重庆横河川仪有限公司;-;2017-12-31;40.00
