参控股名称;股票代码;报告期;持股比例(%)
安徽华安新兴证券投资咨询有限责任公司;-;2017-12-31;100.00
华富嘉业投资管理有限公司;-;2017-12-31;100.00
华富瑞兴投资管理有限公司;-;2017-12-31;100.00
华安期货有限责任公司;-;2018-03-31;92.04
华富基金管理有限公司;-;2017-12-31;49.00
创新美兰(合肥)股份有限公司;430236.OC;2018-03-31;4.28
四川新港联行置业股份有限公司;838384.OC;2018-04-23;2.95
中浩紫云科技股份有限公司;831981.OC;2018-03-31;2.86
江西百通能源股份有限公司;835359.OC;2018-03-31;1.63
瀚高基础软件股份有限公司;833644.OC;2018-03-31;1.43
合肥高科科技股份有限公司;430718.OC;2018-03-31;0.48
青岛亿联信息科技股份有限公司;833066.OC;2018-03-31;0.19
上海青浦资产经营股份有限公司;831711.OC;2018-04-02;0.03
