参控股名称;股票代码;报告期;持股比例(%)
香港润德有限公司;-;2017-12-31;100.00
江苏悦达新材料科技有限公司;-;2017-12-31;100.00
江苏悦达纺织集团有限公司;-;2017-12-31;100.00
大丰悦港实业有限公司;-;2017-12-31;100.00
江苏悦达卡特新能源有限公司;-;2017-12-31;80.00
陕西西铜高速公路有限公司;-;2017-12-31;70.00
徐州通达公路有限公司;-;2017-12-31;55.00
徐州广通公路有限公司;-;2017-12-31;55.00
徐州运通公路有限公司;-;2017-12-31;55.00
江苏悦达智能农业装备有限公司;-;2017-12-31;51.00
内蒙古西蒙悦达能源有限公司;200155.IME;2017-12-31;43.70
江苏悦达东方智慧能源有限公司;-;2017-12-31;30.00
东风悦达起亚汽车有限公司;-;2017-12-31;25.00
江苏悦达集团财务有限公司;-;2017-12-31;25.00
江苏京沪高速公路有限公司;-;2017-12-31;21.00
江苏国华陈家港发电有限公司;-;2017-12-31;20.00
阿尔特汽车技术股份有限公司;836019.OC;2017-12-31;5.39
