参控股名称;股票代码;报告期;持股比例(%)
PC Specialties-China, L.L.C;-;2017-12-31;100.00
金信诺科技(印度)有限责任公司;-;2017-12-31;100.00
常州金信诺凤市通信设备有限公司;-;2017-12-31;100.00
赣州金信诺电缆技术有限公司;-;2017-12-31;100.00
集智信号国际有限公司;-;2017-12-31;100.00
东莞金信诺电子有限公司;-;2017-12-31;100.00
陕西金信诺电子技术有限公司;-;2017-12-31;100.00
信丰金信诺高新技术有限公司;-;2017-12-31;100.00
长沙金讯诺通信设备有限公司;-;2017-12-31;100.00
江苏金迅诺实业投资有限公司;-;2017-12-31;100.00
金信诺(香港)国际有限公司;-;2015-12-31;100.00
金信诺巴西有限责任公司;-;2017-12-31;99.50
常州安泰诺特种印制板有限公司;-;2017-12-31;95.04
金诺(天津)商业保理有限公司;-;2016-11-02;90.00
金信诺光纤光缆(赣州)有限公司;-;2017-12-31;86.92
长沙金信诺防务技术有限公司;-;2017-12-31;70.00
深圳金信诺光电技术有限公司;-;2017-12-31;62.00
绵阳金信诺环通电子技术有限公司;-;2017-12-31;60.00
江苏万邦微电子有限公司;-;2017-12-31;51.00
宁国金鼎田仆产业投资基金(有限合伙);-;2017-12-31;49.67
中航信诺(营口)高新技术有限公司;-;2017-12-31;49.00
金信诺高新技术(泰国)有限责任公司;-;2017-12-31;49.00
武汉钧恒科技有限公司;-;2017-12-31;34.04
赣州无剑投资管理有限公司;-;2017-12-31;34.00
北京无剑智信科技有限公司;-;2017-12-31;34.00
赣州无剑钰镰投资合伙企业(有限合伙);-;2017-12-31;10.00
