参控股名称;股票代码;报告期;持股比例(%)
漳州市金田机械有限公司;-;2017-06-30;100.00
福建金昌龙机械科技有限责任公司;-;2017-06-30;100.00
新龙轴汽车技术(福建)有限公司;-;2017-06-30;100.00
漳州金昌龙房地产开发有限公司;-;2017-06-30;100.00
漳州金田机械有限公司;-;2015-12-31;100.00
福建省三明齿轮箱有限责任公司;-;2017-06-30;96.69
福建金柁汽车转向器有限公司;-;2017-06-30;90.00
漳州市金驰汽车配件有限公司;-;2017-06-30;90.00
福建省永安轴承有限责任公司;-;2015-12-31;88.29
福建龙冠贸易有限公司;-;2017-06-30;79.50
福建省联合轴承有限公司;-;2015-12-31;79.50
闽台龙玛直线科技股份有限公司;-;2017-06-30;75.00
龙溪轴承美国股份有限公司;-;2017-06-30;75.00
长沙波德冶金材料有限公司;-;2017-06-30;55.00
福建红旗股份有限公司;-;2017-06-30;47.28
