参控股名称;股票代码;报告期;持股比例(%)
上海华安投资有限公司;-;2017-06-30;100.00
上海申华房地产开发有限公司;-;2017-06-30;100.00
上海申华黄浦物业发展公司;-;2017-06-30;100.00
上海明友泓福汽车投资有限公司;-;2017-06-30;100.00
上海申华风电新能源有限公司;-;2017-06-30;100.00
申华欧洲有限公司;-;2017-06-30;100.00
湖南申德实业发展有限公司;-;2017-06-30;100.00
辽宁丰田金杯技师学院;-;2017-06-30;100.00
上海申华汽车发展有限公司;-;2017-06-30;100.00
绵阳新华内燃机集团有限公司;-;2017-06-30;100.00
上海华晨汽车租赁有限公司;-;2017-06-30;100.00
申华(开封)汽车博展中心有限公司;-;2017-06-30;100.00
上海申华晨宝汽车有限公司;-;2017-12-06;100.00
陕西申华投资管理有限公司;-;2017-06-30;90.00
上海正美亚纳米超细材料制造有限公司;-;2017-06-30;70.00
北京中基教育软件有限责任公司;-;2017-06-30;55.00
陆金申华融资租赁(上海)有限公司;-;2017-06-30;45.00
上海东昌汽车投资有限公司;-;2017-06-30;22.10
安徽华晨恒泰房车旅游发展有限公司;-;2017-06-30;14.97
华晨汽车投资(大连)有限公司;-;2017-02-17;5.00
广发银行股份有限公司;-;2016-12-31;1.45
