参控股名称;股票代码;报告期;持股比例(%)
浙江南方智慧水务有限公司;-;2017-06-30;100.00
南泵节能科技(杭州)有限公司;-;2017-06-30;100.00
湖南南方长河泵业有限公司;-;2017-06-30;100.00
NANFANG INDUSTRY PTE. LTD.;-;2017-06-30;100.00
浙江方威检验检测技术有限公司;-;2017-06-30;100.00
江苏南方中金污泥处理有限公司;-;2017-06-30;100.00
宜兴南方中金环境治理有限公司;-;2017-06-30;100.00
杭州金润生态农业科技有限公司;-;2017-06-30;100.00
陆良中金环保科技有限公司;-;2017-06-30;100.00
江苏金山环保科技有限公司;-;2017-06-30;100.00
中咨华宇环保技术有限公司;-;2017-06-30;100.00
浙江金泰莱环保科技有限公司;-;2018-04-27;100.00
杭州南泵流体技术有限公司;-;2015-12-31;100.00
清河县华宇清城工程项目管理有限公司;-;2017-06-30;95.05
湖州南丰机械制造有限公司;-;2017-06-30;93.20
杭州南方赛珀工业设备有限公司;-;2017-06-30;79.52
杭州杜科泵业有限公司;-;2017-06-30;75.00
湖南南方安美消防设备有限公司;-;2017-06-30;55.95
浙江中金生态科技有限公司;-;2017-06-30;51.00
杭州鹤见南方泵业有限公司;-;2017-06-30;51.00
德清县东旭合金钢铸造有限公司;852121.ZJE;2017-06-30;51.00
北京中咨华宇环保技术有限公司;-;2016-01-28;30.00
