参控股名称;股票代码;报告期;持股比例(%)
廊坊京御房地产开发有限公司;-;2017-12-31;100.00
环球产业投资有限公司;-;2017-12-31;100.00
华夏幸福资本管理有限公司;-;2017-12-31;100.00
华夏幸福国际控股有限公司;-;2017-12-31;100.00
华夏幸福资产管理有限公司;-;2017-12-31;100.00
幸福基业投资有限公司;-;2017-12-31;100.00
华夏幸福产业投资有限公司;-;2017-12-31;100.00
华夏幸福产业管理有限公司;-;2017-12-31;100.00
北京华夏幸福投资基金管理中心(有限合伙);-;2015-12-31;100.00
霸州青旅房地产开发有限公司;-;2015-12-31;100.00
孔雀城保定房地产开发有限公司;-;2015-12-31;100.00
大厂孔雀海房地产开发有限公司;-;2015-12-31;100.00
廊坊幸福港湾资产管理有限公司;-;2015-12-31;100.00
和县鼎兴园区建设发展有限公司;-;2015-12-31;100.00
秦皇岛鼎兴园区建设发展有限公司;-;2015-12-31;100.00
大厂京御房地产开发有限公司;-;2015-12-31;100.00
香河昊鑫房地产开发有限公司;-;2015-12-31;100.00
固安弘兴商贸有限公司;-;2015-12-31;100.00
秦皇岛京御房地产开发有限公司;-;2015-12-31;100.00
幸福基业物业服务有限公司;-;2015-12-31;100.00
天津幸福基业房地产投资有限公司;-;2015-12-31;100.00
镇江幸福基业房地产开发有限公司;-;2015-12-31;100.00
滦平瑞祥投资开发有限公司;-;2015-12-31;100.00
廊坊幸福基业体育发展有限公司;-;2015-12-31;100.00
沈阳鼎通园区建设发展有限公司;-;2015-12-31;100.00
固安华夏幸福基业房地产开发有限公司;-;2015-12-31;100.00
沈阳鼎凯基础建设开发有限公司;-;2015-12-31;100.00
大厂华夏幸福基业房地产开发有限公司;-;2015-12-31;100.00
华夏幸福(霸州)产业投资有限公司;-;2015-12-31;100.00
CFLD(US)IncubatorServices,Inc;-;2015-12-31;100.00
