参控股名称;股票代码;报告期;持股比例(%)
南航通用航空有限公司;-;2017-12-31;100.00
中国南方航空进出口贸易有限公司;-;2017-12-31;100.00
北京南航地面服务有限公司;-;2017-12-31;100.00
珠海翔翼航空技术有限公司;-;2017-12-31;100.00
广州南联航空食品有限公司;-;2017-12-31;70.50
中国南航集团财务有限公司;-;2016-12-31;62.07
广州白云国际物流有限公司;-;2017-12-31;61.00
汕头航空有限公司;-;2017-12-31;60.00
珠海航空有限公司;-;2017-12-31;60.00
贵州航空有限公司;-;2017-12-31;60.00
重庆航空有限责任公司;-;2017-12-31;60.00
中国南方航空河南航空有限公司;-;2017-12-31;60.00
厦门航空有限公司;-;2017-12-31;55.00
南龙国际货运有限公司;-;2017-12-31;51.00
广州飞机维修工程有限公司;-;2017-12-31;50.00
Flying College;-;2017-12-31;48.12
沈阳空港物流有限公司;-;2017-12-31;45.00
新疆民航实业管理有限责任公司;-;2017-12-31;42.80
中国南航集团文化传媒股份有限公司;-;2017-12-31;40.00
四川航空股份有限公司;-;2017-12-31;39.00
海口美兰国际机场有限责任公司;-;2017-07-06;2.97
