参控股名称;股票代码;报告期;持股比例(%)
上海海欣(香港)国际投资公司;-;2017-06-30;100.00
HG RESOURCES,INC;-;2017-06-30;100.00
上海欣金贸易有限公司;-;2017-06-30;100.00
上海海欣(香港)国际贸易有限公司;-;2017-06-30;100.00
上海海欣大津毛织有限公司;-;2017-06-30;100.00
上海海欣资产管理有限公司;-;2017-06-30;90.00
上海海欣长毛绒有限公司;-;2017-06-30;75.00
上海海欣长毛绒服装面料有限公司;-;2017-06-30;75.00
苏州海欣玩具有限公司;-;2017-06-30;75.00
上海海欣玩具有限公司;-;2017-06-30;75.00
上海海天毛纺有限公司;-;2017-06-30;70.00
上海海欣物流有限公司;-;2017-06-30;70.00
上海海欣进出口有限公司;-;2017-06-30;70.00
南海海欣长毛绒有限公司;-;2017-06-30;65.64
上海海欣建设发展有限公司;-;2017-06-30;60.00
上海海昊服装有限公司;-;2017-06-30;60.00
保定海欣长毛绒有限公司;-;2017-06-30;60.00
南京海欣丽宁长毛绒有限公司;-;2017-06-30;53.00
南京海欣丽宁服饰有限公司;-;2017-06-30;53.00
上海东华海欣纺织科技有限公司;-;2017-06-30;50.00
上海金欣联合发展有限公司;-;2017-06-30;50.00
上海力敦行房地产经纪有限公司;-;2017-06-30;50.00
上海海欣集团依可贝尔服装有限公司;-;2017-06-30;42.00
上海海黄时装有限公司;-;2017-06-30;41.00
上海海欣物业管理有限公司;-;2017-06-30;33.34
上海海欣化纤有限公司;-;2017-06-30;33.00
长信基金管理有限责任公司;-;2017-06-30;31.21
西安海欣制药有限公司;-;2017-06-30;30.00
江西赣南海欣药业股份有限公司;833211.OC;2017-06-30;25.56
江苏苏中药业集团股份有限公司;-;2017-06-30;25.00
