参控股名称;股票代码;报告期;持股比例(%)
福建纳川贸易有限公司;-;2017-06-30;100.00
福建纳川基础设施建设有限公司;-;2017-06-30;100.00
北京纳川管道设备有限公司;-;2017-06-30;100.00
福建纳川管业科技有限责任公司;-;2017-06-30;100.00
厦门纳川恒洲投资管理有限公司;-;2017-06-30;80.00
泉州市泉港中建川投资有限公司;-;2017-06-30;79.98
上海纳川核能新材料技术有限公司;-;2017-06-30;70.00
福建川流新能源运营服务有限公司;-;2017-06-30;70.00
福建万润新能源科技有限公司;-;2017-06-30;66.00
泉州市启源纳川新能源产业股权投资合伙企业(有限合伙);-;2017-06-30;45.35
江西川安管业科技有限责任公司;-;2017-06-30;33.75
上海耀华玻璃钢有限公司;-;2017-06-30;24.40
深圳市嗒嗒科技有限公司;-;2017-06-30;18.69
龙岩市永定区纳川水环境发展有限公司;-;2017-06-30;16.00
连城县城发水环境发展有限公司;-;2017-06-30;16.00
武平县纳川水环境发展有限公司;-;2017-06-30;16.00
龙岩市河洛水环境发展有限公司;-;2017-06-30;16.00
惠安纳川基础设施投资有限公司;-;2017-06-30;10.00
