参控股名称;股票代码;报告期;持股比例(%)
安徽盛运科技工程有限公司;-;2017-06-30;100.00
北京盛运开源环境工程有限公司;-;2017-06-30;100.00
安徽盛运环保工程有限公司;-;2017-06-30;100.00
桐庐盛运环保电力有限公司;-;2017-06-30;100.00
济宁中科环保电力有限公司;-;2017-06-30;100.00
招远盛运环保电力有限公司;-;2017-06-30;100.00
拉萨盛运环保电力有限公司;-;2017-06-30;100.00
枣庄中科环保电力有限公司;-;2017-06-30;100.00
北京中科通用能源环保有限责任公司;-;2017-06-30;100.00
凯里盛运环保电力有限公司;-;2017-06-30;100.00
安徽盛运建筑安装工程有限公司;-;2017-06-30;100.00
巴彦淖尔市盛运环保电力有限公司;-;2017-06-30;100.00
乌兰浩特市盛运环保电力有限公司;-;2017-06-30;100.00
河北盛运环保电力有限公司;-;2017-06-30;100.00
西安市临潼区盛运环保电力有限公司;-;2017-06-30;100.00
延安盛运环保电力有限公司;-;2017-06-30;100.00
商洛盛运环保电力有限公司;-;2017-06-30;100.00
铜川盛运环保电力有限公司;-;2017-06-30;100.00
永州盛运环保电力有限公司;-;2017-06-30;100.00
辽阳中科环保电力有限公司;-;2017-06-30;100.00
伊春中科环保电力有限公司;-;2017-06-30;100.00
宣城中科环保电力有限公司;-;2017-06-30;100.00
白山中科能源环保有限公司;-;2017-06-30;100.00
瓦房店中科环保电力有限公司;-;2017-06-30;100.00
苍山中科环保电力有限公司;-;2017-06-30;100.00
淮阳中科环保电力有限公司;-;2017-06-30;100.00
宣城中科生物质热电有限公司;-;2017-06-30;100.00
阜新中科热力有限公司;-;2017-06-30;100.00
深圳前海盛运供应链管理有限公司;-;2017-06-30;100.00
海阳盛运环保电力有限公司;-;2017-06-30;100.00
