参控股名称;股票代码;报告期;持股比例(%)
佛山市顺德万和电气配件有限公司;-;2017-12-31;100.00
Vanston Inc;-;2017-12-31;100.00
中山万和电器有限公司;-;2017-12-31;100.00
广东万和电气有限公司;-;2017-12-31;100.00
万和国际(香港)有限公司;-;2017-12-31;100.00
广东万和热能科技有限公司;-;2017-12-31;100.00
霍尔果斯新贤信息咨询服务有限公司;-;2017-12-31;100.00
合肥万和电气有限公司;-;2017-12-31;100.00
广东万和净水设备有限公司;-;2017-12-31;70.00
广东梅赛思科技有限公司;-;2015-12-31;67.03
广东万和新能源科技有限公司;-;2018-01-04;60.00
合肥万博电气有限公司;-;2017-12-31;50.00
广东万博电气有限公司;-;2017-12-31;50.00
佛山市顺德区德和恒信投资有限公司;-;2017-12-31;26.00
广东揭东农村商业银行股份有限公司;-;2017-12-31;8.00
