参控股名称;股票代码;报告期;持股比例(%)
河北三元食品有限公司;-;2017-06-30;100.00
澳大利亚三元经贸有限公司;-;2017-06-30;100.00
上海三元乳业有限公司;-;2017-06-30;100.00
新乡市三元食品有限公司;-;2017-06-30;100.00
柳州三元天爱乳业有限公司;-;2015-12-31;99.93
北京百鑫经贸有限公司;-;2017-06-30;98.00
内蒙古满洲里三元乳业有限责任公司;-;2015-12-31;92.11
北京艾莱发喜食品有限公司;-;2017-06-30;90.00
呼伦贝尔三元乳业有限责任公司;-;2017-06-30;75.34
天津三元乳业有限公司;-;2017-06-30;70.00
湖南太子奶集团生物科技有限责任公司;-;2017-06-30;60.00
江苏三元双宝乳业有限公司;-;2017-06-30;53.00
三元普度国际资本与贸易有限公司;-;2017-06-30;51.00
北京麦当劳食品有限公司;-;2017-06-30;50.00
迁安三元食品有限公司;-;2017-06-30;47.50
北京三元梅园食品有限公司;-;2017-06-30;34.00
