参控股名称;股票代码;报告期;持股比例(%)
杜克普百福贸易(上海)有限公司;-;2017-12-31;100.00
上海上工申贝资产管理有限公司;-;2017-12-31;100.00
杜克普百福工业股份公司;-;2017-12-31;100.00
杜克普百福贸易越南有限公司;-;2017-12-31;100.00
上海上工蝴蝶缝纫机有限公司;-;2017-12-31;100.00
上海申贝办公机械进出口有限公司;-;2017-12-31;100.00
上海上工申贝电子有限公司;-;2017-12-31;100.00
上海缝建物业有限公司;-;2017-12-31;100.00
上工缝制机械(浙江)有限公司;-;2017-12-31;100.00
浙江上工宝石缝纫科技有限公司;-;2017-12-31;60.00
上海上工申贝融资租赁有限公司;-;2017-12-31;51.00
上海申丝企业发展有限公司;-;2017-12-31;40.03
百福工业缝纫机(张家港)有限公司;-;2017-12-31;30.25
长江出版传媒股份有限公司;600757.SH;2018-03-31;0.85
