参控股名称;股票代码;报告期;持股比例(%)
深圳市华联东方房地产开发有限公司;-;2017-06-30;100.00
深圳市华联物业集团有限公司;-;2017-06-30;81.39
深圳华业纺织染有限公司;-;2017-06-30;74.98
杭州华联置业有限公司;-;2017-06-30;74.00
浙江省兴财房地产发展有限公司;-;2017-06-30;70.00
东莞惠隆塑胶有限公司;-;2017-06-30;69.57
深圳市华联置业集团有限公司;-;2017-06-30;68.70
神州长城股份有限公司;000018.SZ;2018-03-31;5.18
