参控股名称;股票代码;报告期;持股比例(%)
沂水长青环保能源有限公司;-;2017-12-31;100.00
明水长青环保能源有限公司;-;2017-12-31;100.00
黑龙江省牡丹江农垦宁安长青环保能源有限公司;-;2017-12-31;100.00
松原市长青生物质能源有限公司;-;2017-12-31;100.00
中山市长青环保热能有限公司;-;2017-12-31;100.00
鄄城长青生物质能源有限公司;-;2017-12-31;100.00
中山市长青气具阀门有限公司;-;2017-12-31;100.00
名厨(香港)有限公司;-;2017-12-31;100.00
广东长青(集团)满城热电有限公司;-;2017-12-31;100.00
鹤壁长青热电有限公司;-;2017-12-31;100.00
韶关市曲江长青环保热电有限公司;-;2017-12-31;100.00
茂名长青热电有限公司;-;2017-12-31;100.00
广东长青(集团)雄县热电有限公司;-;2017-12-31;100.00
广东长青(集团)中方热电有限公司;-;2017-12-31;100.00
忠县长青生物质能源有限公司;-;2017-12-31;100.00
郯城长青生物质能源有限公司;-;2017-12-31;100.00
孝感长青热电有限公司;-;2017-12-31;100.00
嘉祥长青生物质能源有限公司;-;2017-12-31;100.00
铁岭县长青环保能源有限公司;-;2017-12-31;100.00
永城长青生物质能源有限公司;-;2017-12-31;100.00
新野长青生物质能源有限公司;-;2017-12-31;100.00
睢宁长青生物质能源有限公司;-;2017-12-31;100.00
滑县长青生物质能源有限公司;-;2017-12-31;100.00
阜宁长青生物质能源有限公司;-;2017-12-31;100.00
延津长青生物质能源有限公司;-;2017-12-31;100.00
周口长青生物质能源有限公司;-;2017-12-31;100.00
灯塔长青生物质能源有限公司;-;2017-12-31;100.00
曹县长青生物质能源有限公司;-;2017-12-31;100.00
信阳长青生物质能源有限公司;-;2017-12-31;100.00
方城长青生物质能源有限公司;-;2017-12-31;100.00
