参控股名称;股票代码;报告期;持股比例(%)
浙江圣泰戈新材料有限公司;-;2017-06-30;100.00
圣泰戈(香港)贸易有限公司;-;2017-06-30;100.00
嘉兴市丰泰新材料有限公司;-;2017-06-30;100.00
宁波一米节能科技发展有限公司;-;2017-06-30;100.00
Kresta Blinds (Holdings) Pty Ltd;-;2017-06-30;100.00
Kresta Blinds Ltd;-;2017-06-30;100.00
Kresta Blinds International Pty Ltd;-;2017-06-30;100.00
Kedena Holdings Pty Ltd;-;2017-06-30;100.00
Sharatan Pty Ltd;-;2017-06-30;100.00
Blind Wholesalers, Distributors and Manufacturers Pty Ltd;-;2017-06-30;100.00
Mardo Australia Pty Ltd;-;2017-06-30;100.00
Twighlight Sun Pty Ltd;-;2017-06-30;100.00
Mardo International Pty Ltd;-;2017-06-30;100.00
Sandelle Pty Ltd;-;2017-06-30;100.00
Curtain Wonderland Pty Ltd;-;2017-06-30;100.00
Finmar Pty Ltd;-;2017-06-30;100.00
Kresta Holdings Liminted;-;2017-06-30;84.35
Kresta Holdings Limited;-;2015-12-31;84.35
上海盖世网络技术有限公司;-;2018-04-28;60.00
上海养车无忧电子商务有限公司;-;2017-01-14;20.00
