参控股名称;股票代码;报告期;持股比例(%)
上海大元盛世资产管理有限公司;-;2017-06-30;100.00
上海烨歆贸易有限公司;-;2017-06-30;100.00
商赢体育发展(上海)有限公司;-;2017-06-30;100.00
商赢文化传播(上海)有限公司;-;2017-06-30;100.00
商赢盛世电子商务(上海)有限公司;-;2017-06-30;100.00
商赢盛世财务管理(上海)有限公司;-;2017-06-30;100.00
商赢盛世企业管理咨询(北京)有限公司;-;2017-06-30;100.00
商赢环球(香港)股份有限公司;-;2017-06-30;100.00
商赢环球投资有限公司;-;2017-06-30;100.00
申润(香港)有限公司;-;2015-12-31;100.00
环球星光国际控股有限公司;-;2017-06-30;95.00
大连创元新材料有限公司;-;2017-06-30;48.00
上海商赢乐点互联网金融信息服务有限公司;-;2017-06-30;20.00
上海恒昆体育发展有限公司;-;2017-06-30;20.00
