参控股名称;股票代码;报告期;持股比例(%)
华泰柏瑞基金管理有限公司;-;2017-12-31;212.50
华泰紫金投资有限责任公司;-;2017-12-31;100.00
华泰金融控股(香港)有限公司;-;2017-12-31;100.00
华泰创新投资有限公司;-;2017-12-31;100.00
华泰证券(上海)资产管理有限公司;-;2017-12-31;100.00
华泰国际金融控股有限公司;-;2017-12-31;100.00
华泰长城投资管理有限公司;-;2017-12-31;100.00
华泰联合证券有限责任公司;-;2017-12-31;99.72
华泰期货有限公司;-;2017-12-31;60.00
江苏股权交易中心有限责任公司;-;2017-12-31;52.00
南方基金管理股份有限公司;-;2017-12-31;45.00
江苏银行股份有限公司;600919.SH;2017-12-31;5.54
漳州三利达环保科技股份有限公司;833329.OC;2018-04-24;5.21
广州丰江电池新技术股份有限公司;837375.OC;2018-03-31;4.97
江苏苏美达德隆汽车部件股份有限公司;834072.OC;2018-03-31;4.76
江苏新景祥网络科技股份有限公司;839977.OC;2018-03-31;3.38
龙星化工股份有限公司;002442.SZ;2018-03-31;2.88
北京世纪航凯电力科技股份有限公司;832477.OC;2018-03-31;2.73
大亚圣象家居股份有限公司;000910.SZ;2018-03-31;2.70
大业创智互动传媒股份有限公司;839242.OC;2018-03-31;2.62
奥瑞德光电股份有限公司;600666.SH;2018-03-31;2.45
深圳市盛讯达科技股份有限公司;300518.SZ;2018-03-31;2.36
上海易销科技股份有限公司;831114.OC;2018-03-31;2.18
山东美晨生态环境股份有限公司;300237.SZ;2018-03-31;2.15
华西能源工业股份有限公司;002630.SZ;2018-03-31;2.11
深圳市长方集团股份有限公司;300301.SZ;2018-03-31;1.95
南京市雨花台区银信农村小额贷款股份有限公司;832944.OC;2018-03-31;1.94
金宇生物技术股份有限公司;600201.SH;2018-03-31;1.81
安徽江淮汽车集团股份有限公司;600418.SH;2018-03-31;1.79
横店集团东磁股份有限公司;002056.SZ;2018-03-31;1.72
