参控股名称;股票代码;报告期;持股比例(%)
深圳华润三九现代中药有限公司;-;2017-12-31;100.00
华润三九(临清)药业有限公司;-;2017-12-31;100.00
深圳华润九新药业有限公司;-;2017-12-31;100.00
深圳九星印刷包装集团有限公司;-;2017-12-31;100.00
深圳华润三九医药贸易有限公司;-;2017-12-31;100.00
深圳华润三九中医药发展有限公司;-;2017-12-31;100.00
华润三九药业(香港)有限公司;-;2017-12-31;100.00
华润三九(黄石)药业有限公司;-;2017-12-31;100.00
北京华润高科天然药物有限公司;-;2017-12-31;100.00
北京华润北贸医药经营有限公司;-;2017-12-31;100.00
辽宁华润本溪三药有限公司;-;2017-12-31;100.00
合肥华润神鹿药业有限公司;-;2017-12-31;100.00
华润三九(郴州)制药有限公司;-;2017-12-31;100.00
广东华润顺峰药业有限公司;-;2017-12-31;100.00
吉林华润和善堂人参有限公司;-;2017-12-31;100.00
杭州老桐君制药有限公司;-;2017-12-31;100.00
昆明华润圣火药业(集团)有限公司;-;2017-12-31;100.00
吉林省宏久和善堂人参有限公司;-;2015-12-31;100.00
安徽华润金蟾药业股份有限公司;-;2017-12-31;99.45
桂林华润天和药业有限公司;-;2017-12-31;98.54
雅安雨禾药业有限公司;-;2017-12-31;90.09
深圳市富文投资有限公司;-;2015-12-31;90.00
华润三九(北京)药业有限公司;-;2015-12-31;90.00
深圳市三九医院有限公司;-;2017-12-31;82.89
本溪国家中成药工程技术研究中心有限公司;-;2017-12-31;78.17
本溪国家中成药工程技术研究有限公司;-;2015-12-31;78.17
深圳九辉实业有限公司;-;2017-12-31;75.00
三九赛诺菲(深圳)健康产业有限公司;-;2017-12-31;70.00
山东圣海保健品有限公司;-;2017-12-31;65.00
吉林三九金复康药业有限公司;-;2017-12-31;65.00
