参控股名称;股票代码;报告期;持股比例(%)
KANGDEXIN(SINGAPORE)PTE.LTD;-;2017-12-31;100.00
北京康得新功能材料有限公司;-;2017-12-31;100.00
KDX Europe Composites R&D Center GmbH;-;2017-12-31;100.00
张家港康得新光电材料有限公司;-;2017-12-31;100.00
张家港保税区康得菲尔实业有限公司;-;2017-12-31;100.00
江苏康得新智能显示科技有限公司;-;2017-12-31;100.00
上海菲索广告有限公司;-;2017-12-31;100.00
江苏康得新碳纤维复合材料有限公司;-;2017-12-31;100.00
深圳新网众联投资控股有限公司;-;2017-12-31;100.00
苏州康得新研究中心有限公司;-;2017-12-31;100.00
KDX Roding Europe Automobile Design Center GmbH;-;2017-12-31;70.00
东方视界科技(北京)有限公司;-;2017-12-31;25.00
行悦信息科技股份有限公司;430357.OC;2017-06-30;4.04
