参控股名称;股票代码;报告期;持股比例(%)
广州百纳软件技术有限公司;-;2018-03-06;100.00
北京百纳科创信息技术有限公司;-;2018-03-06;100.00
深圳市彩讯软件技术有限公司;-;2018-03-06;100.00
广州百宇乐软件有限公司;-;2018-03-06;100.00
彩讯科技(香港)有限公司;-;2018-03-06;100.00
西安绿点信息科技有限公司;800404.XEE;2018-03-06;57.00
深圳腾畅科技有限公司;-;2018-03-06;51.00
北京麦卡思为信息技术有限公司;-;2018-03-06;50.00
杭州友声科技股份有限公司;836592.OC;2018-03-06;28.11
北京传动未来科技有限公司;-;2018-03-06;26.82
北京海银创业科技孵化器中心(有限合伙);-;2018-03-06;24.42
广东车联网信息科技服务有限公司;-;2018-03-06;24.00
北京易积分科技有限公司;-;2018-03-06;19.90
上海飞智电子科技有限公司;-;2018-03-06;16.08
上海幻星信息技术有限公司;-;2018-03-06;15.00
有米科技股份有限公司;834156.OC;2018-03-31;14.97
深圳市傲天科技股份有限公司;837929.OC;2018-03-06;13.34
深圳侠之谷科技有限公司;-;2018-03-06;7.50
北京骏梦天空科技有限公司;-;2018-03-06;5.00
