参控股名称;股票代码;报告期;持股比例(%)
神华销售集团有限公司;-;2017-12-31;100.00
神华澳大利亚控股有限公司;-;2017-12-31;100.00
神华沃特马克煤矿有限公司;-;2017-12-31;100.00
神华(福建)能源有限责任公司;-;2017-12-31;100.00
中国神华海外开发投资有限公司;-;2017-12-31;100.00
神华铁路货车运输有限责任公司;-;2017-12-31;100.00
神华包神铁路有限责任公司;-;2017-12-31;100.00
神华准能资源综合开发有限公司;-;2017-12-31;100.00
神华神东煤炭集团有限责任公司;-;2017-12-31;100.00
神华神东电力有限责任公司;-;2017-12-31;100.00
神华包头煤化工有限责任公司;-;2017-12-31;100.00
国华徐州发电有限公司;-;2017-12-31;100.00
神华财务有限公司;-;2015-12-31;100.00
神华包神铁路集团有限责任公司;-;2015-12-31;100.00
神华准池铁路有限责任公司;-;2017-12-31;85.00
广东国华粤电台山发电有限公司;-;2017-12-31;80.00
神华(天津)融资租赁有限公司;-;2017-12-31;72.00
国华(印尼)南苏发电有限公司;-;2017-12-31;70.00
陕西国华锦界能源有限责任公司;-;2017-12-31;70.00
神华国华国际电力股份有限公司;-;2017-12-31;70.00
神华黄骅港务有限责任公司;-;2017-12-31;70.00
神华北电胜利能源有限公司;-;2017-12-31;63.00
浙江国华浙能发电有限公司;-;2017-12-31;60.00
神华准格尔能源有限责任公司;-;2017-12-31;58.00
神华宝日希勒能源有限公司;-;2017-12-31;57.00
神华国华宁东发电有限责任公司;-;2017-11-09;56.77
朔黄铁路发展有限责任公司;-;2017-12-31;53.00
神皖能源有限责任公司;-;2017-12-31;51.00
河北国华沧东发电有限责任公司;-;2017-12-31;51.00
神华国华(舟山)发电有限责任公司;-;2017-12-31;51.00
