参控股名称;股票代码;报告期;持股比例(%)
上海东证期货有限公司;-;2017-12-31;100.00
上海东方证券创新投资有限公司;-;2017-12-31;100.00
东方金融控股(香港)有限公司;-;2017-12-31;100.00
上海东方证券资本投资有限公司;-;2017-12-31;100.00
上海东方证券资产管理有限公司;-;2017-12-31;100.00
东方花旗证券有限公司;-;2017-12-31;66.67
汇添富基金管理股份有限公司;-;2017-12-31;35.41
老肯医疗科技股份有限公司;834611.OC;2018-03-31;7.68
浙江捷尚视觉科技股份有限公司;832325.OC;2018-03-31;7.38
北京中科国信科技股份有限公司;430062.OC;2018-03-31;6.72
北京星立方科技发展股份有限公司;430375.OC;2018-03-31;6.45
苏州天弘激光股份有限公司;430549.OC;2018-05-08;6.04
沈阳麟龙科技股份有限公司;430515.OC;2018-03-31;5.58
上海新眼光医疗器械股份有限公司;430140.OC;2018-03-31;5.47
德州可恩口腔医院股份有限公司;830938.OC;2018-03-31;4.77
浙江米奥兰特商务会展股份有限公司;831822.OC;2018-04-23;4.57
北京蓝海华业科技股份有限公司;832570.OC;2018-03-31;4.44
山东中磁视讯股份有限公司;430609.OC;2018-03-31;4.38
坤鼎投资管理集团股份有限公司;833913.OC;2018-03-31;4.24
浙江陆特能源科技股份有限公司;832184.OC;2018-03-31;4.19
北京全网数商科技股份有限公司;430182.OC;2018-03-31;3.95
广州市丰海科技股份有限公司;830862.OC;2018-03-31;3.85
厦门海豹他趣信息技术股份有限公司;837472.OC;2018-03-31;3.79
北京合力亿捷科技股份有限公司;833629.OC;2018-03-31;3.74
上海网映文化传播股份有限公司;834902.OC;2018-03-31;3.64
丰电科技集团股份有限公司;430211.OC;2018-03-31;3.59
云南万绿生物股份有限公司;830828.OC;2018-03-31;3.39
江苏康沃动力科技股份有限公司;832540.OC;2018-03-31;3.21
新疆维泰开发建设(集团)股份有限公司;831099.OC;2018-03-31;3.06
北京优炫软件股份有限公司;430208.OC;2018-03-31;2.82
