参控股名称;股票代码;报告期;持股比例(%)
深圳市方大置业发展有限公司;-;2017-06-30;100.00
深圳市方大新能源有限公司;-;2017-06-30;100.00
世汇国际控股有限公司;-;2017-06-30;100.00
方大置业公司;-;2015-12-31;100.00
香港俊佳公司;-;2015-12-31;100.00
江西方大置地有限公司;-;2015-12-31;100.00
方大新能源公司;-;2015-12-31;100.00
江西方大新型铝业有限公司;-;2017-06-30;99.00
方大铝业公司;-;2015-12-31;99.00
深圳市方大建科集团有限公司;-;2017-06-30;98.39
方大建科公司;-;2015-12-31;98.39
深圳市鸿骏投资有限公司;-;2017-06-30;98.00
方大新材料(江西)有限公司;-;2017-06-30;75.00
方大新材料公司;-;2015-12-31;75.00
沈阳方大公司;-;2015-12-31;64.58
深圳市方大自动化系统有限公司;-;2017-06-30;14.00
方大自动化公司;-;2015-12-31;14.00
