参控股名称;股票代码;报告期;持股比例(%)
上海申嘉文教用品公司;-;2017-06-30;100.00
上海长城笔业有限公司;-;2017-06-30;100.00
中国第一铅笔有限公司;-;2017-06-30;100.00
上海中铅贸易有限公司;-;2017-06-30;100.00
上海中铅制笔零件有限公司;-;2017-06-30;100.00
上海益凯物业有限公司;-;2017-06-30;100.00
中国第一铅笔方正有限公司;-;2017-06-30;100.00
中国第一铅笔桦甸有限公司;-;2017-06-30;100.00
上海中铅文具有限公司;-;2017-06-30;100.00
上海工艺美术有限公司;-;2017-06-30;100.00
上海铅笔机械制造有限公司;-;2015-12-31;100.00
上海依贝德实业公司;-;2015-12-31;100.00
上海畅灵进出口有限公司;-;2017-06-30;96.77
上海古雷马化轻有限公司;-;2017-06-30;70.00
上海老凤祥有限公司;-;2017-06-30;57.51
