参控股名称;股票代码;报告期;持股比例(%)
北京三矿通科技有限公司;-;2017-12-31;100.00
上海谛麟实业有限公司;-;2017-12-31;100.00
山东长空雁航空科技有限责任公司;-;2017-12-31;100.00
山东矿机迈科建材机械有限公司;-;2017-12-31;100.00
北京麟游互动科技有限公司;-;2017-12-31;100.00
山东矿安避险装备有限公司;-;2017-12-31;100.00
昌乐洁源金属表面处理有限公司;-;2017-12-31;100.00
新疆昌煤矿机有限责任公司;-;2017-12-31;90.00
山东成通锻造有限公司;-;2015-12-31;90.00
山东信川机械有限责任公司;-;2017-12-31;88.13
昌乐县五图煤矿有限责任公司;-;2015-12-31;85.00
潍坊科尔建材机械有限公司;-;2017-12-31;75.00
中科岱宗航空科技有限责任公司;-;2017-12-31;70.00
榆林市天宁矿业服务有限公司;-;2017-12-31;70.00
北京中科岱宗航空科技有限责任公司;-;2015-12-31;70.00
成都力拓电控技术有限公司;-;2017-12-31;60.00
平煤神马机械装备集团河南矿机有限公司;-;2017-12-31;44.00
平煤神马机械装备集团有限河南矿机有限公司;-;2015-12-31;44.00
济宁矿业集团海纳科技机电设备制造有限公司;-;2017-12-31;30.00
准格尔旗柏树坡煤炭有限责任公司;-;2016-12-08;24.53
