参控股名称;股票代码;报告期;持股比例(%)
烟台安诺其纺织材料有限公司;-;2017-12-31;100.00
东营安诺其纺织材料有限公司;-;2017-12-31;100.00
烟台安诺其精细化工有限公司;-;2017-12-31;100.00
江苏安诺其化工有限公司;-;2017-12-31;100.00
嘉兴安诺其助剂有限公司;-;2017-12-31;100.00
上海安诺其科技有限公司;-;2017-12-31;100.00
上海安诺其数码科技有限公司;-;2017-03-10;100.00
蓬莱西港环保科技有限公司;-;2017-12-31;90.00
嘉兴彩之云投资管理合伙企业(有限合伙);-;2017-12-31;68.12
东营北港环保科技有限公司;-;2017-12-31;55.00
上海七彩云电子商务有限公司;-;2017-12-31;51.00
上海奇赞数码科技有限公司;-;2018-05-02;51.00
浙江安诺其助剂有限公司;-;2018-02-01;51.00
嘉兴安诺其化工有限公司;-;2015-12-31;51.00
上海盛丘材料科技有限公司;-;2017-12-31;43.00
