参控股名称;股票代码;报告期;持股比例(%)
深圳创维数字技术有限公司;-;2017-12-31;100.00
深圳市创维软件有限公司;-;2017-12-31;100.00
才智商店有限公司;-;2017-12-31;100.00
深圳微普特信息技术有限公司;-;2017-12-31;100.00
深圳创维汽车智能有限公司;-;2017-12-31;100.00
深圳蜂驰信息服务有限公司;-;2017-12-31;100.00
Shenzhen Skyworth Digital India Private Limited;-;2017-12-31;100.00
SKW Digital Technology MX;-;2017-12-31;100.00
Caldero Limited;-;2017-12-31;100.00
Caldero Malaysia SDN. BHD;-;2017-12-31;100.00
惠州创维科技有限公司;-;2017-12-31;100.00
深圳创维光学科技有限公司;-;2017-12-31;100.00
创维液晶器件(深圳)有限公司;-;2016-10-24;100.00
Caldero Holdings Limited;-;2017-12-31;90.00
深圳蜂驰电子科技有限公司;-;2017-12-31;84.00
Strong Media Group Limited;-;2017-12-31;80.00
北京创维海通数字技术有限公司;-;2017-12-31;51.00
SKYBLU TECHNOLOGIES (PTY) LTD;-;2017-12-31;51.00
江西有线盘云科技有限公司;-;2017-12-31;51.00
山西盘云网络科技有限公司;-;2017-12-31;51.00
贵州盘云数字网络科技有限公司;-;2017-12-31;51.00
