参控股名称;股票代码;报告期;持股比例(%)
北京数码基恒网络技术有限公司;-;2017-12-31;100.00
南京新拓科技有限公司;-;2017-12-31;100.00
江苏新天物联科技有限公司;-;2017-12-31;100.00
河南新天物联网服务有限公司;-;2017-12-31;100.00
河南新天软件技术有限公司;-;2017-12-31;100.00
新天智能(香港)有限公司;-;2017-12-31;100.00
成都新天智慧科技有限公司;-;2017-12-31;100.00
上海肯特仪表股份有限公司;-;2017-12-31;75.00
江苏远传智能科技有限公司;-;2017-12-31;55.00
河南新天智慧科技有限公司;-;2017-12-31;54.00
郑州万特电气股份有限公司;430391.OC;2017-12-31;52.50
深圳市一新光伏新能源投资合伙企业(有限合伙);-;2017-12-31;49.98
深圳一创新天投资管理有限公司;-;2017-12-31;49.00
北京乐福能节能技术有限公司;-;2017-12-31;35.00
天津市赛唯亨通科技有限公司;-;2017-12-31;34.00
北京联创思源测控技术有限公司;-;2017-12-31;30.00
重庆合众慧燃科技股份有限公司;-;2017-12-31;22.00
浙江华立利源仪表有限公司;-;2017-12-31;20.00
深圳市捷先数码科技股份有限公司;834690.OC;2017-12-31;10.07
