参控股名称;股票代码;报告期;持股比例(%)
上海现代制药海门有限公司;-;2017-12-31;100.00
上海现代制药营销有限公司;-;2017-12-31;100.00
国药集团容生制药有限公司;-;2017-12-31;100.00
国药集团威奇达药业有限公司;-;2017-12-31;100.00
国药集团工业有限公司;-;2017-12-31;100.00
国药集团汕头金石制药有限公司;-;2017-12-31;100.00
国药集团大同威奇达中抗制药有限公司;-;2016-11-19;100.00
国药集团中联药业有限公司;-;2017-12-30;96.95
国药集团川抗制药有限公司;-;2017-12-31;72.00
上海天伟生物制药有限公司;-;2017-12-31;55.00
国药集团新疆制药有限公司;-;2017-12-31;55.00
青海制药(集团)有限责任公司;-;2017-12-31;52.92
上海现代哈森(商丘)药业有限公司;-;2017-12-31;51.00
国药集团致君(深圳)制药有限公司;-;2017-12-31;51.00
深圳致君医药贸易有限公司;-;2017-12-31;51.00
国药一心制药有限公司;-;2017-12-31;51.00
国药集团三益药业(芜湖)有限公司;-;2017-12-31;51.00
国药集团致君(深圳)坪山制药有限公司;-;2017-12-31;51.00
青海制药厂有限公司;-;2017-12-31;45.16
新疆国新创服医疗纺织品应用科技有限公司;-;2017-12-31;35.00
