参控股名称;股票代码;报告期;持股比例(%)
苏州新纶超净技术有限公司;-;2017-12-31;100.00
成都洁净易超净技术有限公司;-;2017-12-31;100.00
合肥洁易超净技术有限公司;-;2017-12-31;100.00
武汉洁净易超净技术有限公司;-;2017-12-31;100.00
新纶科技(香港)有限公司;-;2017-12-31;100.00
天津新纶科技有限公司;-;2017-12-31;100.00
新纶科技(常州)有限公司;-;2017-12-31;100.00
长江新纶新材料科技有限公司;-;2017-12-31;100.00
上海瀚广实业有限公司;-;2017-12-31;100.00
深圳市金耀辉科技有限公司;-;2017-12-31;100.00
新纶复合材料科技(常州)有限公司;-;2017-12-31;100.00
新恒东薄膜材料(常州)有限公司;-;2017-12-31;100.00
南昌洁净易超净科技有限公司;-;2017-12-31;100.00
新纶材料日本株式会社;-;2017-12-31;100.00
宁国市千洪电子有限公司;-;2018-04-20;100.00
西安洁净易超净技术有限公司;-;2015-12-31;100.00
北京洁净易超净技术有限公司;-;2015-12-31;100.00
厦门洁净易超净技术有限公司;-;2015-12-31;100.00
大连洁净易超净技术有限公司;-;2015-12-31;100.00
广州爱慕妮生物科技有限公司;-;2015-12-31;90.00
深圳市金麒麟环境科技有限公司;-;2017-12-31;80.00
深圳鹏阔精密工业有限公司;-;2017-12-31;70.20
深圳市新纶先进材料科学研究院有限公司;-;2017-12-31;70.00
成都新晨新材科技有限公司;-;2017-12-31;70.00
深圳市亿芯智控科技有限公司;-;2015-12-31;51.00
东莞首道超净技术有限公司;-;2017-12-31;50.00
深圳市通新源物业管理有限公司;-;2015-12-31;30.09
上海松江漕河泾小额贷款有限公司;-;2017-12-31;10.00
深圳市鹏鼎创盈金融信息服务股份有限公司;-;2016-09-22;2.95
