参控股名称;股票代码;报告期;持股比例(%)
上海天马微电子有限公司;-;2017-12-31;100.00
韩国天马公司;-;2017-12-31;100.00
天马欧洲公司;-;2017-12-31;100.00
天马微电子(香港)有限公司;-;2017-12-31;100.00
成都天马微电子有限公司;-;2017-12-31;100.00
深圳中航显示技术有限公司;-;2017-12-31;100.00
上海中航光电子有限公司;-;2017-12-31;100.00
天马日本公司;-;2017-12-31;100.00
武汉天马微电子有限公司;-;2017-12-31;100.00
厦门天马微电子有限公司;-;2018-02-01;100.00
NLT Technologies,Ltd.;-;2015-12-31;100.00
天马NLT欧洲公司;-;2015-12-31;100.00
深圳中航光电子有限公司;-;2015-12-31;100.00
上海天马有机发光显示技术有限公司;-;2018-02-01;60.00
广东聚华印刷显示技术有限公司;-;2017-10-28;34.00
天马美国公司;-;2017-12-31;22.00
天马NLT美国公司;-;2015-12-31;22.00
