参控股名称;股票代码;报告期;持股比例(%)
TongFang Asia Pacific (R&D Center) Pte Ltd.;-;2017-12-31;100.00
同方国际信息技术有限公司;-;2017-12-31;100.00
北京市同方教育培训学校;-;2017-12-31;100.00
北京壹人壹本信息科技有限公司;-;2017-12-31;100.00
同方国际有限公司;-;2017-12-31;100.00
Resuccess Investments Ltd.;-;2017-12-31;100.00
同方人工环境有限公司;-;2017-12-31;100.00
淮安同方控源截污工程有限公司;-;2017-12-31;100.00
惠州市同方水务有限公司;-;2017-12-31;100.00
辽宁同方安全技术有限公司;-;2017-12-31;100.00
同方传媒(北京)有限公司;-;2017-12-31;100.00
沈阳同方多媒体科技有限公司;S00471.LEE;2017-12-31;100.00
北京同方吉兆科技有限公司;-;2017-12-31;100.00
沈阳同方科技园有限公司;-;2017-12-31;100.00
南通同方科技园有限公司;-;2017-12-31;100.00
同方科技园有限公司;-;2017-12-31;100.00
同方计算机有限公司;-;2017-12-31;100.00
同方金融控股(深圳)有限公司;-;2017-12-31;100.00
南京同方水务有限公司;-;2017-12-31;100.00
同方大健康产业有限公司;-;2017-12-31;100.00
同方知网数字出版技术股份有限公司;-;2017-12-31;100.00
同方工业有限公司;-;2017-12-31;100.00
北京同方光盘股份有限公司;-;2017-12-31;100.00
北京同方物业管理有限公司;-;2017-12-31;100.00
山东同方鲁颖电子有限公司;-;2017-12-31;97.00
北京同方凌讯科技有限公司;-;2017-12-31;94.48
北京同方软件股份有限公司;-;2017-12-31;90.24
同方锐安科技有限公司;-;2017-12-31;85.00
同方健康科技(北京)股份有限公司;833151.OC;2017-12-31;78.48
同方威视技术股份有限公司;-;2017-12-31;71.25
