参控股名称;股票代码;报告期;持股比例(%)
香港富瑞实业投资有限公司;-;2017-12-31;100.00
张家港富瑞重型装备有限公司;-;2017-12-31;100.00
特安捷(江苏)新能源技术有限公司;-;2017-12-31;100.00
上海富瑞特装投资管理有限公司;-;2017-12-31;100.00
张家港首创清洁能源汽车应用有限公司;-;2017-12-31;100.00
张家港富耐特新能源智能系统有限公司;-;2017-12-31;100.00
FURUISE(SINGAPORE) INVESTMENT HOLDING PTE.LTD.;-;2017-12-31;100.00
FURUISE EUROPE COMPANY,S.L.;-;2017-12-31;100.00
富瑞新加坡投资控股有限公司;-;2015-12-31;100.00
张家港富瑞深冷科技有限公司;-;2017-12-31;87.50
陕西泓澄新能源有限公司;-;2017-12-31;85.00
张家港富瑞分步式能源研究院有限公司;-;2015-12-31;84.44
张家港富瑞分布式能源研究院有限公司;-;2017-12-31;84.44
张家港富瑞阀门有限公司;-;2017-12-31;70.00
江苏长隆石化装备有限公司;-;2018-01-10;69.85
富瑞SIXTEE控股有限公司;-;2017-12-31;61.10
SIX TEE ENGINEERING GROUPS PTE.LTD.;-;2017-12-31;61.10
SIX TEE OFFSHORE PROJECT SERVICES PRIVATE LIMITED;-;2017-12-31;61.10
世特(天津)海洋工程有限公司;-;2017-12-31;61.10
谢克斯特(天津)海洋船舶工程有限公司;-;2017-12-31;61.10
张家港富瑞氢能装备有限公司;-;2017-12-31;56.00
天津海津海洋工程有限公司;-;2017-12-31;51.00
富瑞清洁能源有限责任公司;-;2017-12-31;51.00
江苏氢阳能源有限公司;-;2016-12-29;51.00
张家港清研首创再制造产业投资有限公司;-;2017-12-31;44.00
云顶科技(江苏)有限公司;-;2015-12-31;40.58
张家港百事得科技产业咨询企业(有限合伙);-;2017-12-31;30.00
