参控股名称;股票代码;报告期;持股比例(%)
南通爱康金属科技有限公司;-;2017-06-30;100.00
苏州爱康电力开发有限公司;-;2017-06-30;100.00
香港爱康电力国际控股有限公司;-;2017-06-30;100.00
无锡爱康电力发展有限公司;-;2017-06-30;100.00
内蒙古爱康电力有限公司;-;2017-06-30;100.00
甘肃爱康电力有限公司;-;2017-06-30;100.00
北京碳诺科技有限公司;-;2017-06-30;100.00
苏州爱康光电科技有限公司;-;2017-06-30;100.00
青海爱康电力有限公司;-;2017-06-30;100.00
上海富罗纳企业征信服务有限公司;-;2017-06-30;100.00
上海爱康富罗纳售电有限公司;-;2017-06-30;100.00
新疆爱康慧诚信息技术有限公司;-;2017-06-30;100.00
苏州慧诚电力检测有限公司;-;2017-06-30;100.00
苏州中康电力运营有限公司;-;2017-06-30;100.00
张家港保税区爱康商贸有限责任公司;-;2015-12-31;100.00
苏州爱康金属科技有限公司;-;2015-12-31;97.40
江阴爱康光伏焊带有限公司;-;2017-06-30;80.00
苏州中康电力开发有限公司;-;2017-06-30;71.87
九州方园博乐市新能源有限公司;-;2015-12-31;41.18
赣州发展融资租赁有限责任公司;-;2017-06-30;40.00
广东爱康太阳能科技有限公司;-;2016-12-20;20.00
