参控股名称;股票代码;报告期;持股比例(%)
巨轮(广州)机器人与智能制造有限公司;-;2017-12-31;100.00
巨轮(天津)投资控股有限公司;-;2017-12-31;100.00
巨轮股份(欧洲)控股有限公司;-;2017-12-31;100.00
巨轮中德机器人智能制造有限公司;-;2017-12-31;100.00
巨轮股份国际控股有限公司;-;2017-12-31;100.00
巨轮(美国)控股有限责任公司;-;2017-12-31;100.00
巨轮(印度)私人有限公司;-;2017-12-31;100.00
瑞博控股有限公司;-;2017-12-31;100.00
巨轮(广州)智能技术研究院有限公司;-;2015-12-31;100.00
GREATOO (INDIA) PRIVATE LIMITED;-;2015-12-31;100.00
Greatoo (USA) Holding LLC;-;2015-12-31;100.00
Greatoo International Holding Limited;-;2015-12-31;100.00
安徽省巨轮智能装备有限公司;-;2015-12-31;100.00
北京中京阳科技发展有限公司;-;2017-12-31;70.00
上海理盛融资租赁有限公司;-;2017-12-31;48.00
OPS-INGERSOLL Funkenerosion GmbH;-;2015-12-31;22.34
中科天玑数据科技股份有限公司;-;2017-10-09;20.00
