参控股名称;股票代码;报告期;持股比例(%)
医疗投资;-;2017-12-31;100.00
New Star Holding Pte. Ltd.;-;2017-12-31;100.00
三星电气(香港)有限公司;-;2017-12-31;100.00
宁波奥克斯投资管理有限公司;-;2017-12-31;100.00
宁波奥克斯高科技有限公司;-;2017-12-31;100.00
宁波奥克斯供应链管理有限公司;-;2017-12-31;100.00
宁波奥克斯智能开关有限公司;-;2017-12-31;100.00
宁波三星电力发展有限公司;-;2017-12-31;100.00
宁波三星新能售电有限公司;-;2017-12-31;100.00
奥克斯商业保理(上海)有限公司;-;2017-12-31;100.00
宁波三星智能电气有限公司;-;2017-12-31;100.00
杭州丰锐智能电气研究院有限公司;-;2017-12-31;100.00
南京奥克斯电力自动化有限公司;-;2017-12-31;100.00
宁波联能仪表有限公司;-;2017-12-31;95.00
奥克斯融资租赁股份有限公司;-;2017-12-31;55.00
宁波海定电气有限公司;-;2017-12-31;54.37
宁波鄞州农村商业银行股份有限公司;-;2017-12-31;3.27
