参控股名称;股票代码;报告期;持股比例(%)
利亚德电视技术有限公司;-;2017-12-31;100.00
深圳利亚德光电有限公司;-;2017-12-31;100.00
北京利亚德投资有限公司;-;2017-12-31;100.00
广州品能光电有限公司;-;2017-12-31;100.00
北京德盈天下投资管理有限公司;-;2017-12-31;100.00
广州励丰演艺数码科技有限公司;-;2017-12-31;100.00
香港励丰声光科技有限公司;-;2017-12-31;100.00
深圳金立翔视效科技有限公司;-;2017-12-31;100.00
SGLED Pte.Ltd.;-;2017-12-31;100.00
Glux Creative International Co., Limited;-;2017-12-31;100.00
上海中天照明成套有限公司;-;2017-12-31;100.00
上海蓝硕数码科技有限公司;-;2017-12-31;100.00
奕硕多媒体移动科技(上海)有限公司;-;2017-12-31;100.00
西安万科时代系统集成工程有限公司;-;2017-12-31;100.00
四川普瑞照明工程有限公司;-;2017-12-31;100.00
湖南君泽照明设计工程有限公司;-;2017-12-31;100.00
北京利亚德装备技术有限公司;-;2017-12-31;100.00
利亚德(香港)有限公司;-;2017-12-31;100.00
利亚德(美国)有限公司;-;2017-12-31;100.00
Pan Pacific Investent,Inc;-;2017-12-31;100.00
Sight B.V.;-;2017-12-31;100.00
LEYARD IBERICA SL;-;2017-12-31;100.00
利亚德(日本)有限公司;-;2017-12-31;100.00
利亚德(塞舌尔)有限公司;-;2017-12-31;100.00
Planar Systems Inc;PLNR.O;2017-12-31;100.00
Clarity;-;2017-12-31;100.00
Planar China LLC;-;2017-12-31;100.00
Planar Taiwan LLC;-;2017-12-31;100.00
Planar SAS;-;2017-12-31;100.00
Planar EMEA, SpA;-;2017-12-31;100.00
