参控股名称;股票代码;报告期;持股比例(%)
广州索菲亚家具制品有限公司;-;2017-12-31;100.00
广州易福诺木业有限公司;-;2017-12-31;100.00
广州索菲亚家居工程安装有限公司;-;2017-12-31;100.00
索菲亚家居(浙江)有限公司;-;2017-12-31;100.00
索菲亚家居(廊坊)有限公司;-;2017-12-31;100.00
广州市宁基贸易有限公司;-;2017-12-31;100.00
索菲亚家居湖北有限公司;-;2017-12-31;100.00
深圳索菲亚投资管理有限公司;-;2017-12-31;100.00
广州宁基智能系统有限公司;-;2017-12-31;100.00
广州宁基生活服务有限公司;-;2018-03-27;100.00
索菲亚家居(成都)有限公司;-;2017-12-31;70.00
中山市极点三维电子科技有限公司;-;2017-12-31;67.00
中山市极点三维电子有限公司;-;2018-01-04;67.00
河南恒大索菲亚家居有限责任公司;-;2017-12-31;60.00
司米厨柜有限公司;-;2017-12-31;51.00
索菲亚华鹤门业有限公司;-;2017-12-31;51.00
武汉舒适易佰科技有限公司;-;2015-12-31;30.00
索菲亚华鹤(浙江)门业有限公司;-;2017-12-31;0.00
司米厨柜湖北有限公司;-;2017-12-31;0.00
