参控股名称;股票代码;报告期;持股比例(%)
Clean Tecnology Universe AG;-;2017-12-31;100.00
上海电气集团印刷包装机械有限公司;-;2017-12-31;100.00
上海电气集团通用冷冻空调设备有限公司;-;2017-12-31;100.00
上海电气液压气动有限公司;-;2017-12-31;100.00
上海斯米克焊材有限公司;-;2017-12-31;67.00
上海电气开利能源工程有限公司;-;2017-12-31;61.00
高斯图文印刷系统(中国)有限公司;-;2017-12-31;60.00
上海三菱电梯有限公司;-;2017-12-31;52.00
上海纳博特斯克传动设备有限公司;-;2017-12-31;51.00
上海金泰工程机械有限公司;-;2017-12-31;49.00
上海马拉松革新电气有限公司;-;2017-12-31;45.00
三菱电机上海机电电梯有限公司;-;2017-12-31;40.00
纳博特斯克(中国)精密机器有限公司;-;2017-12-31;33.00
上海日用-友捷汽车电气有限公司;-;2017-12-31;30.00
上海人造板机器厂有限公司;-;2017-12-31;30.00
上海ABB电机有限公司;-;2017-12-31;25.00
上海宝信软件股份有限公司;600845.SH;2017-09-30;0.27
