参控股名称;股票代码;报告期;持股比例(%)
上海金睡莲家居科技有限公司;-;2017-12-31;100.00
HEALTHCARE EUROPE DOO RUMA;-;2017-12-31;90.00
江苏里高家具有限公司;-;2017-12-31;90.00
北京梦百合家居用品有限公司;-;2017-12-31;65.00
好事达(福建)股份有限公司;-;2017-12-31;3.62
