参控股名称;股票代码;报告期;持股比例(%)
岳阳万里石石材有限公司;-;2017-06-30;100.00
惠安万里石工艺有限公司;-;2017-06-30;100.00
厦门万里石装饰设计有限公司;-;2017-06-30;100.00
和林格尔中建万里石材有限公司;-;2017-06-30;100.00
上海万里石石材有限公司;-;2017-06-30;100.00
美好石材有限公司(美国);-;2017-06-30;100.00
湖北兴山万里石石材有限公司;-;2017-06-30;100.00
厦门万里石建筑装饰工程有限公司;-;2017-06-30;100.00
厦门凯敏建材有限公司;-;2017-06-30;100.00
莱州东方万里石石材有限公司;-;2017-06-30;100.00
厦门万里石工艺有限公司;-;2017-06-30;75.00
北京万里石有限公司;-;2017-06-30;67.00
天津中建万里石石材有限公司;-;2017-06-30;66.70
张家界万里石有限公司;-;2017-06-30;64.99
WANLI STONE BELFAST(PTY)LTD;-;2017-06-30;60.00
南非贝尔法斯特万里石有限公司;-;2015-12-31;60.00
广州万里石石材有限公司;-;2017-06-30;51.00
漳州海翼万里供应链有限公司;-;2017-06-30;51.00
WANLI BYROCK SDN BHD;-;2017-06-30;51.00
海口万里石石材有限公司;-;2015-12-31;51.00
万里拜洛克有限公司;-;2015-12-31;51.00
厦门东方万里原石有限公司;-;2017-06-30;40.00
厦门石材商品运营中心有限公司;-;2017-06-30;40.00
厦门东方万里原石进出口有限公司;-;2017-06-30;5.00
