参控股名称;股票代码;报告期;持股比例(%)
Mindata Holding Co.Ltd;-;2017-12-31;100.00
凯扬商贸(香港)有限公司;-;2017-12-31;100.00
无锡实益达电子有限公司;-;2017-12-31;100.00
奇思国际广告(北京)有限公司;-;2017-12-31;100.00
深圳市实益达工业有限公司;-;2017-12-31;100.00
深圳市前海麦达数字有限公司;-;2017-12-31;100.00
无锡益锡电子有限公司;-;2017-12-31;100.00
深圳前海实益达投资发展有限公司;-;2017-12-31;100.00
上海顺为广告传播有限公司;-;2017-12-31;100.00
上海利宣广告有限公司;-;2017-12-31;100.00
无锡实益达照明科技有限公司;-;2017-12-31;100.00
深圳市实益达技术股份有限公司;839575.OC;2017-12-31;76.54
北京麦达数字技术服务有限公司;-;2017-12-31;60.00
深圳市汇大光电科技股份有限公司;836051.OC;2017-12-31;42.40
广州奇异果互动科技股份有限公司;871320.OC;2017-12-31;18.00
深圳市六度人和科技有限公司;-;2017-12-31;15.00
深圳市电明科技股份有限公司;835122.OC;2017-12-31;9.62
北京惠赢天下网络技术有限公司;-;2018-03-29;8.33
上海富数科技有限公司;-;2018-02-09;3.13
