参控股名称;股票代码;报告期;持股比例(%)
北京创业未来传媒技术有限公司;-;2017-07-27;100.00
北京爱代言科技有限公司;-;2017-07-27;100.00
成都创业未来信息技术有限公司;-;2017-07-27;100.00
青岛黑马创业服务有限公司;-;2017-07-27;100.00
北京黑马创投科技有限公司;-;2017-07-27;100.00
北京奇点小伙伴科技有限公司;-;2017-07-27;100.00
北京佳沃世纪企业管理咨询有限公司;-;2017-07-27;100.00
西藏黑马信息技术服务有限公司;-;2017-07-27;100.00
南昌致新信息技术服务有限公司;-;2017-07-27;100.00
广州创润信息科技有限公司;-;2017-07-27;67.00
南京创业未来信息科技有限公司;-;2017-07-27;66.70
北京创富未来科技有限公司;-;2017-07-27;51.00
北京科创空间投资发展有限公司;-;2017-07-27;15.00
天津黑马孵化器有限公司;-;2017-07-27;10.00
