参控股名称;股票代码;报告期;持股比例(%)
长电资本控股有限责任公司;-;2017-06-30;100.00
长江三峡实业有限公司;-;2017-06-30;100.00
长江三峡水电工程有限公司;-;2017-06-30;100.00
中国长电国际(香港)有限公司;-;2017-06-30;100.00
三峡金沙江川云水电开发有限公司;-;2017-06-30;100.00
三峡高科信息技术有限责任公司;-;2017-06-30;90.00
三峡电能有限公司;-;2017-06-30;70.00
湖北清能投资发展集团有限公司;-;2017-06-30;42.98
湖北能源集团股份有限公司;000883.SZ;2018-03-31;23.36
三峡财务有限责任公司;-;2017-06-30;21.50
广州发展集团股份有限公司;600098.SH;2018-03-31;13.25
重庆三峡水利电力(集团)股份有限公司;600116.SH;2018-03-31;12.00
国投电力控股股份有限公司;600886.SH;2018-03-31;7.25
四川川投能源股份有限公司;600674.SH;2018-03-31;5.00
上海电力股份有限公司;600021.SH;2018-03-31;2.30
中国建设银行股份有限公司;601939.SH;2018-03-31;0.39
