参控股名称;股票代码;报告期;持股比例(%)
北京城乡燕兴贸易有限责任公司;-;2017-12-31;100.00
北京新华国际旅游有限公司;-;2017-12-31;100.00
北京城乡一一八生活汇超市有限公司;-;2017-12-31;100.00
北京国盛兴业投资有限公司;-;2017-12-31;100.00
北京城乡华文企业管理服务有限公司;-;2017-12-31;100.00
北京城乡标实广告有限公司;-;2017-12-31;100.00
北京华文兴盛企业管理服务有限公司;-;2017-12-31;100.00
北京城乡电子商务有限责任公司;-;2017-12-31;100.00
北京城乡世纪商厦有限公司;-;2015-12-31;100.00
北京城乡超市有限责任公司;-;2015-12-31;100.00
北京城乡华懋商厦有限公司;-;2015-12-31;100.00
北京城乡时代投资有限公司;-;2015-12-31;100.00
北京城乡黄寺商厦有限公司;-;2017-12-31;80.00
北京城乡旅游汽车出租有限责任公司;-;2017-12-31;75.89
北京锡华海体商务酒店有限公司;-;2017-12-31;66.67
北京城贸物业管理有限责任公司;-;2017-12-31;55.00
北京市老年用品展示中心有限公司;-;2017-12-31;45.00
