参控股名称;股票代码;报告期;持股比例(%)
西飞国际航空制造(天津)有限公司;-;2017-12-31;100.00
西飞国际科技发展(西安)有限公司;-;2017-12-31;100.00
贵州新安航空机械有限责任公司;-;2017-12-31;100.00
陕西陕飞锐方航空装饰有限公司;-;2017-12-31;100.00
西飞国际航空制造(西安)有限公司;-;2015-12-31;100.00
西安飞机工业铝业股份有限公司;-;2017-12-31;63.57
西安赛威短舱有限公司;-;2017-12-31;50.00
西安兆庆置业有限公司;-;2018-04-27;48.99
西安兆庆置业投资有限公司;-;2017-12-31;48.99
中航(北京)飞机制造技术创新中心有限公司;-;2017-12-31;45.00
中航西飞民用飞机有限责任公司;-;2017-12-31;36.84
中航沈飞民用飞机有限责任公司;-;2017-12-31;36.00
西安天元航空科技有限公司;-;2017-12-31;36.00
中航飞机汉中航空零组件制造有限公司;-;2017-12-31;35.00
中航成飞民用飞机有限责任公司;-;2017-12-27;27.16
中航飞机西安民机有限责任公司;-;2015-12-31;14.29
