参控股名称;股票代码;报告期;持股比例(%)
南昌香江商贸有限公司;-;2017-12-31;100.00
增城香江房地产有限公司;-;2017-12-31;100.00
深圳市香江商业管理有限公司;-;2017-12-31;100.00
深圳市大本营投资管理有限公司;-;2017-12-31;100.00
恩平市锦江新城置业有限公司;-;2017-12-31;100.00
武汉锦绣香江置业有限公司;-;2017-12-31;100.00
长沙香江商贸物流城开发有限公司;-;2017-12-31;100.00
聊城香江光彩大市场有限公司;-;2017-12-31;100.00
郑州郑东置业有限公司;-;2017-12-31;100.00
洛阳百年置业有限公司;-;2017-12-31;100.00
长春东北亚置业有限公司;-;2017-12-31;100.00
新乡市光彩大市场置业有限公司;-;2017-12-31;100.00
武汉金海马置业有限公司;-;2017-12-31;100.00
深圳市千本建筑工程有限公司;-;2017-12-31;100.00
广州市通悦投资有限公司;-;2017-12-31;100.00
深圳市香江永旺投资有限公司;-;2017-12-31;100.00
深圳市正禄物流有限公司;-;2017-12-31;100.00
深圳市正禄贸易有限公司;-;2017-12-31;100.00
江苏香江晶喆企业管理有限公司;-;2017-12-31;100.00
保定香江好天地房地产有限公司;-;2017-12-31;100.00
成都香江家具产业投资发展有限公司;-;2017-12-31;100.00
广州香江物业管理有限公司;-;2017-12-31;100.00
沈阳香江好天地商贸有限公司;-;2017-12-31;100.00
深圳市家福特置业有限公司;-;2017-12-31;100.00
株洲锦绣香江房地产开发有限公司;-;2017-12-31;100.00
香河名家居资产管理有限公司;-;2017-12-31;100.00
来安香江商贸有限公司;-;2017-12-31;100.00
广州香江企业管理有限公司;-;2017-12-31;100.00
广州香江教育科技有限公司;-;2017-12-31;100.00
长沙香江商贸有限公司;-;2017-12-31;100.00
