参控股名称;股票代码;报告期;持股比例(%)
神州数码系统集成服务有限公司;-;2017-12-31;100.00
北京中农信达信息技术有限公司;-;2017-12-31;100.00
南京华苏科技股份有限公司;831180.OC;2017-12-31;99.90
杨凌农业云服务有限公司;-;2017-12-31;66.67
神州灵云(北京)科技有限公司;-;2017-12-31;48.00
神州数码金信科技股份有限公司;-;2017-12-31;10.44
昆明中农信息技术有限公司;-;2017-12-31;0.00
江苏神州数码国信信息技术有限公司;-;2017-12-31;0.00
Digital China Software(BVI) Limited;-;2017-12-31;0.00
Digital China Advanced Systems Limited;-;2017-12-31;0.00
Digital China Financial Service Holding Limited;-;2017-12-31;0.00
神州数码融信云技术服务有限公司;-;2017-12-31;0.00
南京华苏软件科技有限公司;-;2017-12-31;0.00
湖南中农信达信息科技有限公司;-;2017-12-31;0.00
贵州中农信达信息技术有限公司;-;2017-12-31;0.00
北京华旗电子科技有限公司;-;2017-12-31;0.00
北京中智创展管理咨询有限公司;-;2017-12-31;0.00
杨凌安全农产品溯源标识管理有限公司;-;2017-12-31;0.00
上海神州数码信息技术服务有限公司;-;2017-12-31;0.00
南京神州金信电子科技有限公司;-;2017-12-31;0.00
广州神州金信电子科技有限公司;-;2017-12-31;0.00
神州数码信息系统有限公司;-;2017-12-31;0.00
深圳神州数码信息技术服务有限公司;-;2017-12-31;0.00
北京神州数码锐行快捷信息技术服务有限公司;-;2017-12-31;0.00
神州数码融信软件有限公司;-;2017-12-31;0.00
