参控股名称;股票代码;报告期;持股比例(%)
河南新华印刷集团有限公司;-;2017-12-31;100.00
河南新华物资集团有限公司;-;2017-12-31;100.00
大象出版社有限公司;-;2017-12-31;100.00
海燕出版社有限公司;-;2017-12-31;100.00
河南科学技术出版社有限公司;-;2017-12-31;100.00
文心出版社有限公司;-;2017-12-31;100.00
河南文艺出版社有限公司;-;2017-12-31;100.00
河南电子音像出版社有限公司;-;2017-12-31;100.00
河南美术出版社有限公司;-;2017-12-31;100.00
河南省新华书店发行集团有限公司;-;2017-12-31;100.00
河南人民出版社有限责任公司;-;2017-12-31;100.00
北京汇林印务有限公司;-;2017-12-31;100.00
中州古籍出版社有限公司;-;2017-12-31;100.00
中原农民出版社有限公司;-;2017-12-31;100.00
河南出版对外贸易有限公司;-;2015-12-31;100.00
北京汇林纸业有限公司;-;2017-12-31;76.00
河南省华数教育科技股份有限公司;-;2018-02-24;30.00
