参控股名称;股票代码;报告期;持股比例(%)
中国银河国际期货(香港)有限公司;-;2017-12-31;100.00
中国银河国际证券(香港)有限公司;-;2017-12-31;100.00
中国银河国际财务(香港)有限公司;-;2017-12-31;100.00
中国银河国际资产管理(香港)有限公司;-;2017-12-31;100.00
银河金岩投资咨询(深圳)有限公司;-;2017-12-31;100.00
中国银河国际财富管理(香港)有限公司;-;2017-12-31;100.00
中国银河国际金融控股有限公司;-;2017-12-31;100.00
银河金汇证券资产管理有限公司;-;2017-12-31;100.00
银河源汇投资有限公司;-;2017-12-31;100.00
银河创新资本管理有限公司;-;2017-12-31;100.00
银河德睿资本管理有限公司;-;2017-12-31;88.00
银河期货有限公司;-;2017-12-31;83.32
银河粤科基金管理有限公司;-;2017-12-31;51.00
中电达通数据技术股份有限公司;430055.OC;2018-03-31;4.22
北京捷世智通科技股份有限公司;430330.OC;2018-03-31;3.82
北京能量影视传播股份有限公司;833482.OC;2018-03-31;3.81
北京恒达时讯科技股份有限公司;836885.OC;2018-03-31;3.25
潍坊联兴新材料科技股份有限公司;430680.OC;2018-03-31;2.99
北京飞天经纬科技股份有限公司;833954.OC;2018-03-31;2.99
通策医疗投资股份有限公司;600763.SH;2018-03-31;2.79
光宝联合(北京)科技股份有限公司;430165.OC;2018-03-31;2.76
厦门思泰克智能科技股份有限公司;839448.OC;2018-04-03;2.63
山川秀美生态环境工程股份有限公司;831588.OC;2018-04-03;2.62
哈尔滨哈投投资股份有限公司;600864.SH;2018-03-31;2.34
科大智能科技股份有限公司;300222.SZ;2018-03-31;2.34
北京讯众通信技术股份有限公司;832646.OC;2018-03-31;2.26
新湖中宝股份有限公司;600208.SH;2018-03-31;2.24
西藏华钰矿业股份有限公司;601020.SH;2018-03-31;2.00
江苏长海复合材料股份有限公司;300196.SZ;2018-03-31;1.98
江苏天瑞仪器股份有限公司;300165.SZ;2018-03-31;1.94
