参控股名称;股票代码;报告期;持股比例(%)
广汽长丰汽车股份有限公司;600991.SH;2017-12-31;100.00
中隆投资有限公司;-;2017-12-31;100.00
广州汽车集团乘用车有限公司;-;2017-12-31;100.00
广汽商贸有限公司;-;2017-12-31;100.00
广汽资本有限公司;-;2017-12-31;100.00
广汽日野(沈阳)汽车有限公司;-;2017-12-31;100.00
广汽新能源汽车有限公司;-;2017-12-31;100.00
广州汽车集团科技有限公司;-;2017-12-31;100.00
广州汽车集团财务有限公司;-;2017-12-31;90.00
广州汽车集团零部件有限公司;-;2017-12-31;51.00
广州汽车集团乘用车(杭州)有限公司;-;2017-12-31;51.00
广爱保险经纪有限公司;-;2017-12-31;50.20
广州汽车集团客车有限公司;-;2017-12-31;50.00
广汽本田汽车有限公司;-;2017-12-31;50.00
广汽丰田汽车有限公司;-;2017-12-31;50.00
广汽菲亚特克莱斯勒汽车有限公司;-;2017-12-31;50.00
广汽三菱汽车有限公司;-;2017-12-31;50.00
广汽日野汽车有限公司;-;2017-12-31;50.00
广汽汇理汽车金融有限公司;-;2017-12-31;50.00
五羊-本田摩托(广州)有限公司;-;2017-12-31;50.00
大圣科技股份有限公司;-;2017-12-31;45.00
众诚汽车保险股份有限公司;835987.OC;2017-12-31;20.00
广州长力汽车销售有限公司;-;2017-12-31;2.00
广州骏威企业发展有限公司;-;2017-12-31;0.00
广州本田汽车第一销售有限公司;-;2017-12-31;0.00
广州汽车集团进出口贸易有限公司;-;2017-12-31;0.00
广州广汽租赁有限公司;-;2017-12-31;0.00
广州市广汽商贸汽车用品有限公司;-;2017-12-31;0.00
广州长润汽车销售有限公司;-;2017-12-31;0.00
广州长凯汽车销售服务有限公司;-;2017-12-31;0.00
