参控股名称;股票代码;报告期;持股比例(%)
陕西金叶印务有限公司;-;2017-12-31;100.00
昆明瑞丰印刷有限公司;-;2017-12-31;100.00
西北工业大学明德学院;-;2017-12-31;100.00
陕西金叶莘源信息科技有限公司;-;2017-12-31;100.00
陕西金叶万润置业有限公司;-;2017-12-31;100.00
陕西金叶房地产开发有限责任公司;-;2017-12-31;100.00
西安金叶利源新型包装材料有限公司;-;2017-12-31;100.00
金叶万源教育产业投资有限公司;-;2017-12-31;100.00
陕西金叶物业管理服务有限责任公司;-;2017-12-31;100.00
西安盛达房地产开发有限公司;-;2017-12-31;100.00
深圳金叶万源置业有限公司;-;2017-12-31;100.00
惠州金叶万源置业有限公司;-;2017-12-31;100.00
西安金叶源防务科技有限公司;-;2017-12-31;100.00
深圳金叶万源包装设计有限公司;-;2018-04-18;100.00
湖北金叶玉阳化纤有限公司;-;2017-12-31;99.00
湖北金叶万润投资开发有限公司;-;2017-12-31;99.00
新疆奎屯金叶印刷有限责任公司;-;2017-12-31;68.00
陕西金叶滤材有限责任公司;-;2017-12-31;57.42
陕西金叶丝网印刷有限责任公司;-;2017-12-31;51.00
西部信托有限公司;-;2016-12-31;2.12
