参控股名称;股票代码;报告期;持股比例(%)
天津中海油服化学有限公司;-;2017-12-31;100.00
深圳中海油服深水技术有限公司;-;2017-12-31;100.00
蓝海科泰技术有限公司;-;2015-12-31;100.00
中国南海麦克巴泥浆有限公司;-;2017-12-31;60.00
中海辉固地学服务(深圳)有限公司;-;2017-12-31;50.00
中法渤海地质服务有限公司;-;2017-12-31;50.00
中海艾普油气测试(天津)有限公司;-;2017-12-31;50.00
中国石油测井-阿特拉斯合作服务公司;-;2017-12-31;50.00
海洋石油-奥帝斯完井服务有限公司;-;2017-12-31;50.00
PBS-COSL Oilfield Services Company Sdn Bhd;-;2017-12-31;49.00
COSL (Malaysia) SDN.BHD.;-;2017-12-31;49.00
PT. COSL INDO;-;2017-12-31;0.00
COSL-HongKong Limited;-;2017-12-31;0.00
COSL (Australia) Pty Ltd;-;2017-12-31;0.00
COSL Drilling Strike Pte. Ltd.;-;2017-12-31;0.00
COSL Prospector Pte. Ltd.;-;2017-12-31;0.00
COSL Mexico S.A. de C.V;-;2017-12-31;0.00
COSL (Middle East) FZE;-;2017-12-31;0.00
COSL Norwegian AS;-;2017-12-31;0.00
COSL Drilling Pan-Pacific (Labuan) Ltd.;-;2017-12-31;0.00
COSL Drilling Pan-Pacific Ltd.;-;2017-12-31;0.00
COSL Singapore Capital Ltd.;-;2017-12-31;0.00
PT.SAMUDRA TIMUR SANTOSA;-;2017-12-31;0.00
中海油服石油科技(新加坡)有限公司;-;2017-12-31;0.00
COSL Finance;-;2017-12-31;0.00
COSL Drilling Saudi Ltd.;-;2017-12-31;0.00
